"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024233","2001-11-10","0.6"," 2325"," 2324","0.0",,,"8.3","12.2","3.9","    0","  130","  140","0.0","3.1","3.6","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2001-11-11","1.5"," 0058"," 0105","1.3",,,"10.0","13.3","6.7","    0","  100","  100","0.0","4.5","6.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-12","2.7"," 0917"," 0917","10.7",,,"10.6","12.2","8.9",,"  110","  120","0.0","7.6","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-13","3.2"," 0848"," 0847","30.2",,,"11.1","12.2","10.0","    0","  220","  210","0.0","7.2","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-14","3.3"," 1858"," 1809","66.3",,,"13.3","15.6","11.1",,"  190","  190","0.0","8.0","10.7","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-15","4.7"," 1113"," 1113","5.8",,,"12.2","16.7","7.8","    0","  230","  230","0.0","10.3","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-16","2.7"," 2128"," 0637","2.5",,,"8.9","10.0","7.2","    0","   10","  200","0.0","5.4","6.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-17","3.2"," 2058"," 2055","0.0",,,"6.7","8.9","4.4",,"   20","   30","0.0","6.3","7.2","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2001-11-18","4.1"," 2112"," 2114","0.0",,,"8.3","14.4","2.2",,"  130","  130","0.0","10.3","12.5","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2001-11-19","5.9"," 2340"," 2340","20.3",,,"11.1","13.3","8.3",,"  190","  180","0.0","10.7","13.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-20","4.7"," 0107"," 0041","10.2",,,"11.1","13.3","8.9",,"  190","  190","0.0","13.4","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-21","4.5"," 0457"," 0456","4.1",,,"9.4","11.1","7.2","    0","  200","  200","0.0","8.9","13.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2001-11-22","3.4"," 2034"," 2206","29.0",,,"7.8","8.3","6.7","    0","  220","  240","0.0","7.6","9.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-23","3.3"," 0306",,"0.0",,,"7.2","9.4","5.0","    0","  230","  220","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-11-24","4.2"," 0933",,"0.0",,,"6.7","8.9","4.4","    0","   70","   80","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-11-25","2.5"," 2012"," 1906","1.3",,,"5.0","6.1","3.9","    0","  190","  190","0.0","6.3","7.2",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2001-11-26","4.4"," 1926",,"0.0",,,"6.1","8.3","3.9","    0","  180","  210","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-11-27","2.5"," 0212"," 0207","0.0",,,"5.0","6.1","3.9","    0","  200","  210","0.0","6.7","8.0",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2001-11-28","5.3"," 1529"," 1527","20.8",,,"3.9","6.7","1.1",,"  130","  140","0.0","9.4","10.7","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2001-11-29","5.6"," 0711"," 0707","6.4",,,"6.1","7.8","4.4",,"  200","  200","0.0","10.3","13.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-11-30","4.4"," 0429"," 0428","11.4",,,"5.6","7.2","3.9","    0","  190","  190","0.0","10.3","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-01","8.9"," 1912"," 2014","9.9",,,"8.3","10.6","5.6",,"  210","  220","0.0","14.8","20.1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-02","4.6"," 0002"," 0002","5.6",,,"5.0","6.1","3.9",,"  220","  220","0.0","9.8","11.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-03","4.4"," 2123"," 2122","4.8",,,"5.0","6.7","2.8",,"  180","  180","0.0","12.5","17.4","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2001-12-04","5.3"," 0057"," 0056","4.6",,,"3.9","5.0","2.2",,"  210","  210","0.0","10.7","13.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-05","4.3"," 2215"," 2213","5.1",,,"3.3","5.0","1.7",,"  110","  100","0.0","7.6","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-06","5.9"," 1232"," 0742","4.6",,,"5.6","8.3","2.8",,"  220","  200","0.0","10.3","13.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-07","1.8"," 0335"," 0335","0.0",,,"6.7","10.0","3.3",,"  200","  210","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-12-08","3.6"," 1214"," 1213","1.0",,,"7.2","10.0","4.4",,"  220","  220","0.0","13.9","17.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-09","3.4"," 2236"," 2235","2.0",,,"3.9","5.6","1.7",,"  180","  180","0.0","8.0","10.7","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-10","2.5"," 1238"," 1238","4.8",,,"3.9","4.4","2.8",,"  180","  170","0.0","6.7","8.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2001-12-11","2.8"," 0301"," 0300","0.8",,,"4.4","7.2","1.7",,"  160","  170","0.0","7.2","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-12","4.8"," 2135"," 2055","7.4",,,"5.0","8.3","1.7",,"  200","  190","0.0","10.3","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-13","8.0"," 2141"," 2152","41.4",,,"8.3","10.6","6.1",,"  220","  220","0.0","13.9","17.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-14","4.4"," 0115"," 0100","0.0",,,"4.4","7.2","1.7",,"  220","  240","0.0","14.3","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-12-15","4.9"," 2355"," 2327","13.2",,,"5.6","8.3","2.8",,"  200","  210","0.0","11.2","13.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-16","8.4"," 1822"," 1822","30.7",,,"8.3","10.6","6.1",,"  190","  190","0.0","13.9","18.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-17","5.7"," 0010"," 0328","0.0",,,"4.4","6.7","1.7",,"  220","  220","0.0","12.5","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-12-18","4.5"," 1524"," 1520","2.3",,,"5.0","7.2","2.8",,"  210","  210","0.0","11.2","14.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-19","4.6"," 2339"," 1632","2.8",,,"3.3","5.6","0.6",,"   10","   30","0.0","7.6","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-20","4.1"," 0413"," 0350","1.0",,,"3.9","4.4","2.8",,"  360","  360","0.0","8.9","11.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2001-12-21","1.4"," 2327"," 1931","0.0",,,"4.4","7.2","1.7",,"  110","  110","0.0","4.0","5.4","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2001-12-22","4.4"," 1046"," 1031","0.0",,,"5.0","9.4","0.6",,"  140","  120","0.0","9.4","11.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-23","2.1"," 1844"," 1843","0.0",,,"5.0","9.4","0.0",,"  120","  120","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-12-24","4.3"," 1805"," 1804","0.0",,,"6.7","11.7","1.1",,"  110","  100","0.0","8.0","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-12-25","3.2"," 2334"," 2334","0.0",,,"3.9","8.9","-1.1",,"  110","  120","0.0","6.7","7.6","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2001-12-26","3.2"," 1725"," 1731","0.0",,,"3.9","8.3","-0.6",,"  110","  110","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2001-12-27","5.0"," 1650"," 1650","2.5",,,"7.2","10.0","3.9",,"   80","   70","0.0","10.7","12.5",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2001-12-28","2.2"," 0007"," 0006","1.0",,,"7.8","12.2","3.3",,"  120","  120","0.0","7.2","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2001-12-29","1.7"," 1111"," 0618","0.0",,,"5.6","9.4","1.7",,"  100","   30","0.0","4.0","5.4","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2001-12-30","2.1"," 1821"," 1847","0.0",,,"5.0","10.0","-0.6",,"  110","  110","0.0","7.6","9.4","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2001-12-31","2.7"," 2358"," 2245","4.1",,,"6.7","8.9","4.4","    0","  110","  100","0.0","6.3","7.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-01","6.1"," 0637"," 0637","15.5",,,"7.8","10.0","5.0","    0","  120","  120","0.0","11.2","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-02","4.0"," 0013"," 0250","0.8",,,"7.8","10.6","5.0","    0","  110","  120","0.0","9.4","11.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-03","3.4"," 1726"," 1725","0.0",,,"6.7","10.0","3.3",,"  210","  220","0.0","6.3","7.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-01-04","2.0"," 2219"," 2225","0.0",,,"7.8","10.6","4.4","    0","   90","  100","0.0","5.4","6.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-01-05","3.8"," 2009"," 2004","4.8",,,"7.8","10.0","5.6","    0","  120","  120","0.0","8.0","9.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-01-06","4.5"," 2259"," 1709","22.9",,,"10.0","13.9","5.6","    0","  190","  180","0.0","8.9","11.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-07","5.4"," 1305"," 1322","28.7",,,"12.8","15.0","10.6",,"  200","  200","0.0","10.7","14.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-08","5.1"," 0830"," 1322","6.4",,,"9.4","11.1","7.8","    0","  190","  230","0.0","8.9","11.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-09","0.9"," 2358"," 2358","0.0",,,"7.2","9.4","4.4","    0","  240","  240","0.0","5.4","6.7","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2002-01-10","2.2"," 0942"," 0941","0.0",,,"6.7","8.9","3.9","    0","  160","  170","0.0","5.8","6.7","    1","    1",,,,,,,,,"    1",,,"    1",,,,"    1",,,
"USW00024233","2002-01-11","2.0"," 2317"," 2316","1.0",,,"8.3","10.6","5.6","    0","  270","  260","0.0","6.7","7.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-01-12","5.9"," 0418"," 0412","6.4",,,"7.2","10.0","3.9","    0","  180","  180","0.0","11.2","14.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-13","2.0"," 0318"," 0318","0.0",,,"3.3","5.6","1.1","    0","  150","  150","0.0","4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-01-14","3.0"," 1432"," 1411","0.0",,,"3.3","5.0","1.7","    0","   10","   10","0.0","6.3","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-15","1.0"," 2322"," 2318","0.0",,,"3.3","4.4","1.7",,"  150","  150","0.0","3.1","3.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-01-16","2.8"," 2244"," 2243","0.0",,,"1.7","3.9","-1.1",,"   40","   40","0.0","7.2","9.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-01-17","1.5"," 0043"," 0042","0.0",,,"3.3","4.4","2.2","    0","   60","   60","0.0","5.4","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-01-18","3.4"," 1836"," 2348","4.6",,,"2.8","5.0","0.6","    0","  200","  200","0.0","7.6","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-19","4.9"," 2021"," 2021","2.5",,,"4.4","6.1","2.8","    0","  210","  210","0.0","10.3","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-20","7.6"," 0924"," 0923","6.1",,,"5.6","7.2","3.9",,"  210","  210","0.0","11.6","16.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-21","5.6"," 0132"," 0345","0.0",,,"3.3","4.4","1.7","    0","  190","  200","0.0","9.8","11.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-01-22","5.3"," 0926"," 1441","0.0",,,"3.3","5.0","1.7","    0","  200","  210","0.0","9.4","10.7",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2002-01-23","6.3"," 1902"," 1901","1.3",,,"4.4","6.7","1.7","    0","  210","  210","0.0","11.6","14.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-24","6.6"," 0706"," 0754","30.7",,,"6.1","6.7","5.6","    0","  180","  190","0.0","10.3","13.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-01-25","5.9"," 1949"," 1949","6.4",,,"3.3","6.1","0.6",,"  200","  210","0.0","8.9","9.8","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2002-01-26","4.7"," 1545"," 1545","1.8",,,"1.7","3.3","-0.6","    0","  200","  200","0.0","9.8","13.0","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00024233","2002-01-27","2.8"," 1443"," 1442","3.3",,,"0.0","2.2","-2.2","    0","  220","  220","0.0","7.6","10.3","    1","    1",,,,,,,,,"    1",,,"    1",,"    1","    1",,,,
"USW00024233","2002-01-28","3.7"," 1009"," 1003","0.0",,,"-1.1","1.7","-3.9","    0","   30","   30","0.0","7.6","9.4","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,,
"USW00024233","2002-01-29","2.5"," 2229"," 2227","1.8",,,"-1.1","1.1","-3.9","    0","  180","  190","0.0","5.4","6.7","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,,,,
"USW00024233","2002-01-30","5.1"," 1653"," 1453","0.8",,,"2.8","5.0","0.6","    0","  200","  190","0.0","8.0","10.3","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2002-01-31","3.4"," 0742"," 0741","6.4",,,"3.9","5.0","2.8","    0","  220","  220","0.0","7.6","10.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-01","3.8"," 1132"," 1155","0.3",,,"5.6","7.2","3.3","    0","  210","  230","0.0","7.2","8.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-02","3.9"," 2357"," 2350","0.3",,,"5.6","10.6","0.6","    0","  110","  110","0.0","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-02-03","4.7"," 1130"," 1159","0.8",,,"5.6","8.3","2.8","    0","  190","  190","0.0","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-02-04","2.0"," 2102"," 0348","0.0",,,"5.0","8.9","0.6","    0","  130","  120","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-05","3.5"," 1229"," 1229","4.1",,,"4.4","7.2","1.7","    0","  180","  180","0.0","8.9","10.7","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-06","5.7"," 1218"," 0657","11.9",,,"7.8","10.0","5.0",,"  170","  170","0.0","11.2","14.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-07","3.9"," 2033"," 2059","17.5",,,"5.6","7.2","3.3","    0","  340","  360","0.0","6.3","7.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-08","5.2"," 0619"," 0935","0.0",,,"6.1","8.3","3.3","    0","  220","  220","0.0","8.9","11.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-02-09","2.6"," 1732"," 1730","0.0",,,"7.2","11.7","2.2","    0","  120","  120","0.0","8.0","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-10","4.5"," 1611"," 1611","0.3",,,"6.1","9.4","2.8","    0","  210","  210","0.0","10.7","13.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-11","3.4"," 2302"," 2201","0.0",,,"3.9","6.7","0.6","    0","   40","   30","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-12","4.2"," 1038"," 1031","0.0",,,"3.3","7.2","-1.1","    0","   20","   30","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-13","1.6"," 1558"," 0419","0.0",,,"2.8","6.7","-1.7","    0","  210","   70","0.0","4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-14","3.4"," 2137"," 1307","0.0",,,"5.0","9.4","0.6","    0","   10","   10","0.0","5.8","6.7","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2002-02-15","3.4"," 2108"," 2107","0.0",,,"7.8","14.4","1.1","    0","  120","  120","0.0","7.6","8.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2002-02-16","1.8"," 0809"," 0745","1.8",,,"6.7","9.4","3.9","    0","  220","  210","0.0","5.4","6.7","    1",,,,,,,,,,"    1",,,"    1",,,,"    1",,,
"USW00024233","2002-02-17","2.5"," 2042"," 2041","1.3",,,"6.1","8.9","2.8","    0","  180","  190","0.0","5.8","7.6","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-18","3.3"," 2006"," 2005","2.5",,,"7.8","10.6","5.0","    0","  180","  170","0.0","8.0","11.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-02-19","5.8"," 0116"," 0115","8.4",,,"6.7","9.4","3.3","    0","  230","  240","0.0","11.2","15.6","    1",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-20","1.9"," 0205"," 1422","1.0",,,"6.1","10.0","1.7","    0","  200","  280","0.0","4.0","4.5",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-02-21","5.9"," 1547"," 1622","24.1",,,"10.0","13.3","6.1","    0","  200","  210","0.0","10.3","13.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-22","3.1"," 0846"," 0720","18.0",,,"9.4","11.7","6.7","    0","  210","  230","0.0","6.3","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-23","3.4"," 0121"," 0240","12.7",,,"4.4","6.7","2.2","    0","  360","  350","0.0","7.6","8.0","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-24","4.2"," 1119"," 1358","0.3",,,"2.8","5.0","0.0","    0","   10","   40","0.0","8.0","9.4",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00024233","2002-02-25","4.7"," 1402"," 1401","0.0",,,"3.9","10.0","-2.2","    0","  360","  360","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-26","3.8"," 0138"," 1500","0.0",,,"5.0","8.9","0.6","    0","  110","  340","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-02-27","1.7"," 2251"," 2251","0.5",,,"2.8","6.7","-1.7","    0","   40","   40","0.0","6.7","7.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-02-28","3.0"," 1423"," 1222","0.3",,,"4.4","8.3","0.6","    0","   10","  360","0.0","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-01","2.9"," 1953"," 1946","0.0",,,"3.9","8.9","-1.1","    0","   30","   30","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-02","2.6"," 1700"," 2358","0.0",,,"5.0","10.6","-1.1","    0","  360","   40","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-03","1.8"," 2027"," 2026","0.0",,,"6.1","12.8","-0.6","    0","   30","   30","0.0","4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-04","5.0"," 2148"," 2010","0.0",,,"7.8","13.9","1.7","    0","  220","  240","0.0","9.8","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-05","4.2"," 2358"," 0334","0.3",,,"5.0","7.8","2.2",,"  220","  240","0.0","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-06","5.0"," 0654"," 0652","0.0",,,"1.7","3.3","-0.6","    0","  360","  360","0.0","10.7","13.4",,,,,,,,,,,,,,,,,"    1",,,,
"USW00024233","2002-03-07","4.6"," 1703"," 1112","0.0",,,"1.1","3.9","-2.2","    0","  190","  230","0.0","7.6","10.3",,,"    1",,,,,,,,,,,,,"    1",,,,,
"USW00024233","2002-03-08","5.2"," 1142"," 1141","0.0",,,"1.7","4.4","-1.1","    0","  200","  200","0.0","9.8","11.6",,,,,,,,,,,,"    1",,"    1",,"    1",,,,,
"USW00024233","2002-03-09","5.5"," 1840"," 1846","1.3",,,"6.1","10.0","1.7","    0","  180","  170","0.0","11.6","14.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-10","5.3"," 1229"," 1300","2.8",,,"7.2","9.4","5.0","    0","  190","  210","0.0","10.7","13.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-11","7.1"," 0931"," 1007","25.7",,,"8.3","10.6","6.1","    0","  180","  180","0.0","11.2","14.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-03-12","6.3"," 0331"," 0202","11.2",,,"5.6","7.2","3.3","    0","  210","  220","0.0","11.6","16.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-03-13","5.5"," 1337"," 1336","0.8",,,"5.0","6.7","3.3","    0","  230","  230","0.0","9.4","11.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-14","4.2"," 1326"," 1325","0.0",,,"6.1","8.3","3.3","    0","  220","  220","0.0","9.4","11.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-15","5.5"," 2033"," 1955","3.3",,,"3.9","5.6","1.7","    0","  210","  210","0.0","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-16","4.2"," 2302"," 0057","8.6",,,"1.1","2.2","0.0","    0","   10","  190","0.0","9.4","10.7","    1","    1","    1",,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2002-03-17","4.4"," 0537"," 0618","0.0",,,"2.2","4.4","-0.6","    0","   10","   10","0.0","9.8","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-18","5.7"," 1810"," 1845","3.3",,,"2.8","4.4","0.6","    0","  200","  200","0.0","10.7","13.0","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2002-03-19","5.9"," 0044"," 1007","9.4",,,"4.4","5.6","2.8","    0","  210","  200","0.0","9.8","12.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-03-20","6.0"," 1317"," 1317","4.3",,,"1.1","2.8","-0.6","    0","  360","  360","0.0","9.8","11.2","    1",,,,,"    1",,,,,"    1","    1",,"    1","    1","    1",,,,,
"USW00024233","2002-03-21","4.1"," 0545"," 1626","0.0",,,"6.1","11.1","1.1","    0","   50","   90","0.0","8.0","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-22","2.3"," 0705"," 0704","0.0",,,"6.7","11.7","1.1","    0","   40","   40","0.0","5.4","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-23","2.1"," 0222"," 0221","0.5",,,"9.4","14.4","4.4","    0","  150","  140","0.0","4.5","5.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-24","2.6"," 1558"," 1558","0.3",,,"9.4","11.7","6.7","    0","  220","  220","0.0","5.8","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-03-25","2.1"," 0050"," 0048","0.0",,,"9.4","12.8","5.6","    0","  220","  210","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-26","5.3"," 1248"," 1731","0.0",,,"6.7","8.3","4.4","    0","  220","  220","0.0","9.4","11.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-27","6.0"," 2233"," 2234","0.0",,,"4.4","7.8","1.1","    0","  210","  210","0.0","11.2","13.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-28","5.1"," 0002"," 0001","0.0",,,"8.3","11.1","5.6","    0","  200","  200","0.0","10.3","11.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2002-03-29","4.0"," 1707"," 1439","0.0",,,"8.9","11.7","5.6","    0","  210","  210","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-30","3.0"," 2259"," 2259","0.0",,,"8.9","11.7","5.6","    0","   30","   30","0.0","5.8","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-03-31","4.1"," 2209"," 2041","0.0",,,"10.0","12.2","7.2","    0","  190","  220","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-04-01","4.0"," 0941"," 0941","0.3",,,"7.8","11.1","4.4","    0","   40","   40","0.0","7.6","9.4","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2002-04-02","4.6"," 0737"," 0724","0.0",,,"7.8","12.8","2.8","    0","   40","   40","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-04-03","3.0"," 1115"," 1039","0.0",,,"9.4","16.1","2.2","    0","   20","   10","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2002-04-04","3.3",,,"0.0",,,,"18.3","3.9",,"  340","  340","0.0","6.3","6.3",,,,,,,,,,,,,,,,,,,,,
